p,	r,	result
44221,	1,	Regular
44249,	1,	Regular
44257,	1,	Regular
44263,	1,	Regular
44267,	1,	Regular
44269,	1,	Regular
44273,	1,	Regular
44279,	1,	Regular
44281,	1,	Regular
44293,	1,	Regular
44351,	1,	Regular
44357,	1,	Regular
44371,	1,	Regular
44381,	1,	Regular
44383,	1,	Regular
44389,	1,	Regular
44417,	1,	Regular
44449,	1,	Regular
44453,	1,	Regular
44483,	1,	Regular
44491,	1,	Regular
44497,	1,	Regular
44501,	1,	Regular
44507,	1,	Regular
44519,	1,	Regular
44531,	1,	Regular
44533,	1,	Regular
44537,	1,	Regular
44543,	1,	Regular
44549,	1,	Regular
44563,	1,	Regular
44579,	1,	Regular
44587,	1,	Regular
44617,	1,	Regular
44621,	1,	Regular
44623,	1,	Regular
44633,	1,	Regular
44641,	1,	Regular
44647,	1,	Regular
44651,	1,	Regular
44657,	1,	Regular
44683,	1,	Regular
44687,	1,	Regular
44699,	1,	Regular
44701,	1,	Regular
44711,	1,	Regular
44729,	1,	Regular
44741,	1,	Regular
44753,	1,	Regular
44771,	1,	Regular
44773,	1,	Regular
44777,	1,	Regular
44789,	1,	Regular
44797,	1,	Regular
44809,	1,	Regular
44819,	1,	Regular
44839,	1,	Regular
44843,	1,	Regular
44851,	1,	Regular
44867,	1,	Regular
44879,	1,	Regular
44887,	1,	Regular
44893,	1,	Regular
44909,	1,	Regular
44917,	1,	Regular
44927,	1,	Regular
44939,	1,	Regular
44953,	1,	Regular
44959,	1,	Regular
44963,	1,	Regular
44971,	1,	Regular
44983,	1,	Regular
44987,	1,	Regular
45007,	1,	Regular
45013,	1,	Regular
45053,	1,	Regular
45061,	1,	Regular
45077,	1,	Regular
45083,	1,	Regular
45119,	1,	Regular
45121,	1,	Regular
45127,	1,	Regular
45131,	1,	Regular
45137,	1,	Regular
45139,	1,	Regular
45161,	1,	Regular
45179,	1,	Regular
45181,	1,	Regular
45191,	1,	Regular
45197,	1,	Regular
45233,	1,	Regular
45247,	1,	Regular
45259,	1,	Regular
45263,	1,	Regular
45281,	1,	Regular
45289,	1,	Regular
45293,	1,	Regular
45307,	1,	Regular
45317,	1,	Regular
45319,	1,	Regular
45329,	1,	Regular
45337,	1,	Regular
45341,	1,	Regular
45343,	1,	Regular
45361,	1,	Regular
45377,	1,	Regular
45389,	1,	Regular
45403,	1,	Regular
45413,	1,	Regular
45427,	1,	Regular
45433,	1,	Regular
45439,	1,	Regular
45481,	1,	Regular
45491,	1,	Regular
45497,	1,	Regular
45503,	1,	Regular
45523,	1,	Regular
45533,	1,	Regular
45541,	1,	Regular
45553,	1,	Regular
45557,	1,	Regular
45569,	1,	Regular
45587,	1,	Regular
45589,	1,	Regular
45599,	1,	Regular
45613,	1,	Regular
45631,	1,	Regular
45641,	1,	Regular
45659,	1,	Regular
45667,	1,	Regular
45673,	1,	Regular
45677,	1,	Regular
45691,	1,	Regular
45697,	1,	Regular
45707,	1,	Regular
45737,	1,	Regular
45751,	1,	Regular
45757,	1,	Regular
45763,	1,	Regular
45767,	1,	Regular
45779,	1,	Regular
45817,	1,	Regular
45821,	1,	Regular
45823,	1,	Regular
45827,	1,	Regular
45833,	1,	Regular
45841,	1,	Regular
45853,	1,	Regular
45863,	1,	Regular
45869,	1,	Regular
45887,	1,	Regular
45893,	1,	Regular
45943,	1,	Regular
45949,	1,	Regular
45953,	1,	Regular
45959,	1,	Regular
45971,	1,	Regular
45979,	1,	Regular
45989,	1,	Regular
46021,	1,	Regular
46027,	1,	Regular
46049,	1,	Regular
46051,	1,	Regular
46061,	1,	Regular
46073,	1,	Regular
46091,	1,	Regular
46093,	1,	Regular
46099,	1,	Regular
46103,	1,	Regular
46133,	1,	Regular
46141,	1,	Regular
46147,	1,	Regular
46153,	1,	Regular
46171,	1,	Regular
46181,	1,	Regular
46183,	1,	Regular
46187,	1,	Regular
46199,	1,	Regular
46219,	1,	Regular
46229,	1,	Regular
46237,	1,	Regular
46261,	1,	Regular
46271,	1,	Regular
46273,	1,	Regular
46279,	1,	Regular
46301,	1,	Regular
46307,	1,	Regular
46309,	1,	Regular
46327,	1,	Regular
46337,	1,	Regular
46349,	1,	Regular
46351,	1,	Regular
46381,	1,	Regular
46399,	1,	Regular
46411,	1,	Regular
46439,	1,	Regular
46441,	1,	Regular
46447,	1,	Regular
46451,	1,	Regular
46457,	1,	Regular
46471,	1,	Regular
46477,	1,	Regular
46489,	1,	Regular
46499,	1,	Regular
46507,	1,	Regular
46511,	1,	Regular
46523,	1,	Regular
46549,	1,	Regular
46559,	1,	Regular
46567,	1,	Regular
46573,	1,	Regular
46589,	1,	Regular
46591,	1,	Regular
46601,	1,	Regular
46619,	1,	Regular
46633,	1,	Regular
46639,	1,	Regular
46643,	1,	Regular
46649,	1,	Regular
46663,	1,	Regular
46679,	1,	Regular
46681,	1,	Regular
46687,	1,	Regular
46691,	1,	Regular
46703,	1,	Regular
46723,	1,	Regular
46727,	1,	Regular
46747,	1,	Regular
46751,	1,	Regular
46757,	1,	Regular
46769,	1,	Regular
46771,	1,	Regular
46807,	1,	Regular
46811,	1,	Regular
46817,	1,	Regular
46819,	1,	Regular
46829,	1,	Regular
46831,	1,	Regular
46853,	1,	Regular
46861,	1,	Regular
46867,	1,	Regular
46877,	1,	Regular
46889,	1,	Regular
46901,	1,	Regular
46919,	1,	Regular
46933,	1,	Regular
46957,	1,	Regular
46993,	1,	Regular
46997,	1,	Regular
47017,	1,	Regular
47041,	1,	Regular
47051,	1,	Regular
47057,	1,	Regular
47059,	1,	Regular
47087,	1,	Regular
47093,	1,	Regular
47111,	1,	Regular
47119,	1,	Regular
47123,	1,	Regular
47129,	1,	Regular
47137,	1,	Regular
47143,	1,	Regular
47147,	1,	Regular
47149,	1,	Regular
47161,	1,	Regular
47189,	1,	Regular
47207,	1,	Regular
47221,	1,	Regular
47237,	1,	Regular
47251,	1,	Regular
47269,	1,	Regular
47279,	1,	Regular
47287,	1,	Regular
47293,	1,	Regular
47297,	1,	Regular
47303,	1,	Regular
47309,	1,	Regular
47317,	1,	Regular
47339,	1,	Regular
47351,	1,	Regular
47353,	1,	Regular
47363,	1,	Regular
47381,	1,	Regular
47387,	1,	Regular
47389,	1,	Regular
47407,	1,	Regular
47417,	1,	Regular
47419,	1,	Regular
47431,	1,	Regular
47441,	1,	Regular
47459,	1,	Regular
47491,	1,	Regular
47497,	1,	Regular
47501,	1,	Regular
47507,	1,	Regular
47513,	1,	Regular
47521,	1,	Regular
47527,	1,	Regular
47533,	1,	Regular
47543,	1,	Regular
47563,	1,	Regular
47569,	1,	Regular
47581,	1,	Regular
47591,	1,	Regular
47599,	1,	Regular
47609,	1,	Regular
47623,	1,	Regular
47629,	1,	Regular
47639,	1,	Regular
47653,	1,	Regular
47657,	1,	Regular
47659,	1,	Regular
47681,	1,	Regular
47699,	1,	Regular
47701,	1,	Regular
47711,	1,	Regular
47713,	1,	Regular
47717,	1,	Regular
47737,	1,	Regular
47741,	1,	Regular
47743,	1,	Regular
47777,	1,	Regular
47779,	1,	Regular
47791,	1,	Regular
47797,	1,	Regular
47807,	1,	Regular
47809,	1,	Regular
47819,	1,	Regular
47837,	1,	Regular
47843,	1,	Regular
47857,	1,	Regular
47869,	1,	Regular
47881,	1,	Regular
47903,	1,	Regular
47911,	1,	Regular
47917,	1,	Regular
47933,	1,	Regular
47939,	1,	Regular
47947,	1,	Regular
47951,	1,	Regular
47963,	1,	Regular
47969,	1,	Regular
47977,	1,	Regular
47981,	1,	Regular
48017,	1,	Regular
48023,	1,	Regular
48029,	1,	Regular
48049,	1,	Regular
48073,	1,	Regular
48079,	1,	Regular
48091,	1,	Regular
48109,	1,	Regular
48119,	1,	Regular
48121,	1,	Regular
48131,	1,	Regular
48157,	1,	Regular
48163,	1,	Regular
48179,	1,	Regular
48187,	1,	Regular
48193,	1,	Regular
48197,	1,	Regular
48221,	1,	Regular
48239,	1,	Regular
48247,	1,	Regular
48259,	1,	Regular
48271,	1,	Regular
48281,	1,	Regular
48299,	1,	Regular
48311,	1,	Regular
48313,	1,	Regular
48337,	1,	Regular
48341,	1,	Regular
48353,	1,	Regular
48371,	1,	Regular
48383,	1,	Regular
48397,	1,	Regular
48407,	1,	Regular
48409,	1,	Regular
48413,	1,	Regular
48437,	1,	Regular
48449,	1,	Regular
48463,	1,	Regular
48473,	1,	Regular
48479,	1,	Regular
48481,	1,	Regular
48487,	1,	Regular
48491,	1,	Regular
48497,	1,	Regular
48523,	1,	Regular
48527,	1,	Regular
48533,	1,	Regular
48539,	1,	Regular
48541,	1,	Regular
48563,	1,	Regular
48571,	1,	Regular
48589,	1,	Regular
48593,	1,	Regular
48611,	1,	Regular
48619,	1,	Regular
48623,	1,	Regular
48647,	1,	Regular
48649,	1,	Regular
48661,	1,	Regular
48673,	1,	Regular
48677,	1,	Regular
48679,	1,	Regular
48731,	1,	Regular
48733,	1,	Regular
48751,	1,	Regular
48757,	1,	Regular
48761,	1,	Regular
48767,	1,	Regular
48779,	1,	Regular
48781,	1,	Regular
48787,	1,	Regular
48799,	1,	Regular
48809,	1,	Regular
48817,	1,	Regular
48821,	1,	Regular
48823,	1,	Regular
48847,	1,	Regular
48857,	1,	Regular
48859,	1,	Regular
48869,	1,	Regular
48871,	1,	Regular
48883,	1,	Regular
48889,	1,	Regular
48907,	1,	Regular
48947,	1,	Regular
48953,	1,	Regular
48973,	1,	Regular
48989,	1,	Regular
48991,	1,	Regular
49003,	1,	Regular
49009,	1,	Regular
49019,	1,	Regular
49031,	1,	Regular
49033,	1,	Regular
49037,	1,	Regular
49043,	1,	Regular
49057,	1,	Regular
49069,	1,	Regular
49081,	1,	Regular
49103,	1,	Regular
49109,	1,	Regular
49117,	1,	Regular
49121,	1,	Regular
49123,	1,	Regular
49139,	1,	Regular
49157,	1,	Regular
49169,	1,	Regular
49171,	1,	Regular
49177,	1,	Regular
49193,	1,	Regular
49199,	1,	Regular
49201,	1,	Regular
49207,	1,	Regular
49211,	1,	Regular
49223,	1,	Regular
49253,	1,	Regular
49261,	1,	Regular
49277,	1,	Regular
49279,	1,	Regular
49297,	1,	Regular
49307,	1,	Regular
49331,	1,	Regular
49333,	1,	Regular
49339,	1,	Regular
49363,	1,	Regular
49367,	1,	Regular
49369,	1,	Regular
49391,	1,	Regular
49393,	1,	Regular
49409,	1,	Regular
49411,	1,	Regular
49417,	1,	Regular
49429,	1,	Regular
49433,	1,	Regular
49451,	1,	Regular
49459,	1,	Regular
49463,	1,	Regular
49477,	1,	Regular
49481,	1,	Regular
49499,	1,	Regular
49523,	1,	Regular
49529,	1,	Regular
49531,	1,	Regular
49537,	1,	Regular
49547,	1,	Regular
49549,	1,	Regular
49559,	1,	Regular
49597,	1,	Regular
49603,	1,	Regular
49613,	1,	Regular
49627,	1,	Regular
49633,	1,	Regular
49639,	1,	Regular
49663,	1,	Regular
49667,	1,	Regular
49669,	1,	Regular
49681,	1,	Regular
49697,	1,	Regular
49711,	1,	Regular
49727,	1,	Regular
49739,	1,	Regular
49741,	1,	Regular
49747,	1,	Regular
49757,	1,	Regular
49783,	1,	Regular
49787,	1,	Regular
49789,	1,	Regular
49801,	1,	Regular
49807,	1,	Regular
49811,	1,	Regular
49823,	1,	Regular
49831,	1,	Regular
49843,	1,	Regular
49853,	1,	Regular
49871,	1,	Regular
49877,	1,	Regular
49891,	1,	Regular
49919,	1,	Regular
49921,	1,	Regular
49927,	1,	Regular
49937,	1,	Regular
49939,	1,	Regular
49943,	1,	Regular
49957,	1,	Regular
49991,	1,	Regular
49993,	1,	Regular
49999,	1,	Regular
50021,	1,	Regular
50023,	1,	Regular
50033,	1,	Regular
50047,	1,	Regular
50051,	1,	Regular
50053,	1,	Regular
50069,	1,	Regular
50077,	1,	Regular
50087,	1,	Regular
50093,	1,	Regular
50101,	1,	Regular
50111,	1,	Regular
50119,	1,	Regular
50123,	1,	Regular
50129,	1,	Regular
50131,	1,	Regular
50147,	1,	Regular
50153,	1,	Regular
50159,	1,	Regular
50177,	1,	Regular
50207,	1,	Regular
50221,	1,	Regular
50227,	1,	Regular
50231,	1,	Regular
50261,	1,	Regular
50263,	1,	Regular
50273,	1,	Regular
50287,	1,	Regular
50291,	1,	Regular
50311,	1,	Regular
50321,	1,	Regular
50329,	1,	Regular
50333,	1,	Regular
50341,	1,	Regular
50359,	1,	Regular
50363,	1,	Regular
50377,	1,	Regular
50383,	1,	Regular
50387,	1,	Regular
50411,	1,	Regular
50417,	1,	Regular
50423,	1,	Regular
50441,	1,	Regular
50459,	1,	Regular
50461,	1,	Regular
50497,	1,	Regular
50503,	1,	Regular
50513,	1,	Regular
50527,	1,	Regular
50539,	1,	Regular
50543,	1,	Regular
50549,	1,	Regular
50551,	1,	Regular
50581,	1,	Regular
50587,	1,	Regular
50591,	1,	Regular
50593,	1,	Regular
50599,	1,	Regular
50627,	1,	Regular
50647,	1,	Regular
50651,	1,	Regular
50671,	1,	Regular
50683,	1,	Regular
50707,	1,	Regular
50723,	1,	Regular
50741,	1,	Regular
50753,	1,	Regular
50767,	1,	Regular
50773,	1,	Regular
50777,	1,	Regular
50789,	1,	Regular
50821,	1,	Regular
50833,	1,	Regular
50839,	1,	Regular
50849,	1,	Regular
50857,	1,	Regular
50867,	1,	Regular
50873,	1,	Regular
50891,	1,	Regular
50893,	1,	Regular
50909,	1,	Regular
50923,	1,	Regular
50929,	1,	Regular
50951,	1,	Regular
50957,	1,	Regular
50969,	1,	Regular
50971,	1,	Regular
50989,	1,	Regular
50993,	1,	Regular
51001,	1,	Regular
51031,	1,	Regular
51043,	1,	Regular
51047,	1,	Regular
51059,	1,	Regular
51061,	1,	Regular
51071,	1,	Regular
51109,	1,	Regular
51131,	1,	Regular
51133,	1,	Regular
51137,	1,	Regular
51151,	1,	Regular
51157,	1,	Regular
51169,	1,	Regular
51193,	1,	Regular
51197,	1,	Regular
51199,	1,	Regular
51203,	1,	Regular
51217,	1,	Regular
51229,	1,	Regular
51239,	1,	Regular
51241,	1,	Regular
51257,	1,	Regular
51263,	1,	Regular
51283,	1,	Regular
51287,	1,	Regular
51307,	1,	Regular
51329,	1,	Regular
51341,	1,	Regular
51343,	1,	Regular
51347,	1,	Regular
51349,	1,	Regular
51361,	1,	Regular
51383,	1,	Regular
51407,	1,	Regular
51413,	1,	Regular
51419,	1,	Regular
51421,	1,	Regular
51427,	1,	Regular
51431,	1,	Regular
51437,	1,	Regular
51439,	1,	Regular
51449,	1,	Regular
51461,	1,	Regular
51473,	1,	Regular
51479,	1,	Regular
51481,	1,	Regular
51487,	1,	Regular
51503,	1,	Regular
51511,	1,	Regular
51517,	1,	Regular
51521,	1,	Regular
51539,	1,	Regular
51551,	1,	Regular
51563,	1,	Regular
51577,	1,	Regular
51581,	1,	Regular
51593,	1,	Regular
51599,	1,	Regular
51607,	1,	Regular
51613,	1,	Regular
51631,	1,	Regular
51637,	1,	Regular
51647,	1,	Regular
51659,	1,	Regular
51673,	1,	Regular
51679,	1,	Regular
51683,	1,	Regular
51691,	1,	Regular
51713,	1,	Regular
51719,	1,	Regular
51721,	1,	Regular
51749,	1,	Regular
51767,	1,	Regular
51769,	1,	Regular
51787,	1,	Regular
51797,	1,	Regular
51803,	1,	Regular
51817,	1,	Regular
51827,	1,	Regular
51829,	1,	Regular
51839,	1,	Regular
51853,	1,	Regular
51859,	1,	Regular
51869,	1,	Regular
51871,	1,	Regular
51893,	1,	Regular
51899,	1,	Regular
51907,	1,	Regular
51913,	1,	Regular
51929,	1,	Regular
51941,	1,	Regular
51949,	1,	Regular
51971,	1,	Regular
51973,	1,	Regular
51977,	1,	Regular
51991,	1,	Regular
52009,	1,	Regular
52021,	1,	Regular
52027,	1,	Regular
52051,	1,	Regular
52057,	1,	Regular
52067,	1,	Regular
52069,	1,	Regular
52081,	1,	Regular
52103,	1,	Regular
52121,	1,	Regular
52127,	1,	Regular
52147,	1,	Regular
52153,	1,	Regular
52163,	1,	Regular
52177,	1,	Regular
52181,	1,	Regular
52183,	1,	Regular
52189,	1,	Regular
52201,	1,	Regular
52223,	1,	Regular
52237,	1,	Regular
52249,	1,	Regular
52253,	1,	Regular
52259,	1,	Regular
52267,	1,	Regular
52289,	1,	Regular
52291,	1,	Regular
52301,	1,	Regular
52313,	1,	Regular
52321,	1,	Regular
52361,	1,	Regular
52363,	1,	Regular
52369,	1,	Regular
52379,	1,	Regular
52387,	1,	Regular
52391,	1,	Regular
52433,	1,	Regular
52453,	1,	Regular
52457,	1,	Regular
52489,	1,	Regular
52501,	1,	Regular
52511,	1,	Regular
52517,	1,	Regular
52529,	1,	Regular
52541,	1,	Regular
52543,	1,	Regular
52553,	1,	Regular
52561,	1,	Regular
52567,	1,	Regular
52571,	1,	Regular
52579,	1,	Regular
52583,	1,	Regular
52609,	1,	Regular
52627,	1,	Regular
52631,	1,	Regular
52639,	1,	Regular
52667,	1,	Regular
52673,	1,	Regular
52691,	1,	Regular
52697,	1,	Regular
52709,	1,	Regular
52711,	1,	Regular
52721,	1,	Regular
52727,	1,	Regular
52733,	1,	Regular
52747,	1,	Regular
52757,	1,	Regular
52769,	1,	Regular
52783,	1,	Regular
52807,	1,	Regular
52813,	1,	Regular
52817,	1,	Regular
52837,	1,	Regular
52859,	1,	Regular
52861,	1,	Regular
52879,	1,	Regular
52883,	1,	Regular
52889,	1,	Regular
52901,	1,	Regular
52903,	1,	Regular
52919,	1,	Regular
52937,	1,	Regular
52951,	1,	Regular
52957,	1,	Regular
52963,	1,	Regular
52967,	1,	Regular
52973,	1,	Regular
52981,	1,	Regular
52999,	1,	Regular
53003,	1,	Regular
53017,	1,	Regular
53047,	1,	Regular
53051,	1,	Regular
53069,	1,	Regular
53077,	1,	Regular
53087,	1,	Regular
53089,	1,	Regular
53093,	1,	Regular
53101,	1,	Regular
53113,	1,	Regular
53117,	1,	Regular
53129,	1,	Regular
53147,	1,	Regular
53149,	1,	Regular
53161,	1,	Regular
53171,	1,	Regular
53173,	1,	Regular
53189,	1,	Regular
53197,	1,	Regular
53201,	1,	Regular
53231,	1,	Regular
53233,	1,	Regular
53239,	1,	Regular
53267,	1,	Regular
53269,	1,	Regular
53279,	1,	Regular
53281,	1,	Regular
53299,	1,	Regular
53309,	1,	Regular
53323,	1,	Regular
53327,	1,	Regular
53353,	1,	Regular
53359,	1,	Regular
53377,	1,	Regular
53381,	1,	Regular
53401,	1,	Regular
53407,	1,	Regular
53411,	1,	Regular
53419,	1,	Regular
53437,	1,	Regular
53441,	1,	Regular
53453,	1,	Regular
53479,	1,	Regular
53503,	1,	Regular
53507,	1,	Regular
53527,	1,	Regular
53549,	1,	Regular
53551,	1,	Regular
53569,	1,	Regular
53591,	1,	Regular
53593,	1,	Regular
53597,	1,	Regular
53609,	1,	Regular
53611,	1,	Regular
53617,	1,	Regular
53623,	1,	Regular
53629,	1,	Regular
53633,	1,	Regular
53639,	1,	Regular
53653,	1,	Regular
53657,	1,	Regular
53681,	1,	Regular
53693,	1,	Regular
53699,	1,	Regular
53717,	1,	Regular
53719,	1,	Regular
53731,	1,	Regular
53759,	1,	Regular
53773,	1,	Regular
53777,	1,	Regular
53783,	1,	Regular
53791,	1,	Regular
53813,	1,	Regular
53819,	1,	Regular
53831,	1,	Regular
53849,	1,	Regular
53857,	1,	Regular
53861,	1,	Regular
53881,	1,	Regular
53887,	1,	Regular
53891,	1,	Regular
53897,	1,	Regular
53899,	1,	Regular
53917,	1,	Regular
53923,	1,	Regular
53927,	1,	Regular
53939,	1,	Regular
53951,	1,	Regular
53959,	1,	Regular
53987,	1,	Regular
53993,	1,	Regular
54001,	1,	Regular
54011,	1,	Regular
54013,	1,	Regular
54037,	1,	Regular
54049,	1,	Regular
54059,	1,	Regular
54083,	1,	Regular
54091,	1,	Regular
54101,	1,	Regular
54121,	1,	Regular
54133,	1,	Regular
54139,	1,	Regular
54151,	1,	Regular
54163,	1,	Regular
54167,	1,	Regular
54181,	1,	Regular
54193,	1,	Regular
54217,	1,	Regular
54251,	1,	Regular
54269,	1,	Regular
54277,	1,	Regular
54287,	1,	Regular
54293,	1,	Regular
54311,	1,	Regular
54319,	1,	Regular
54323,	1,	Regular
54331,	1,	Regular
54347,	1,	Regular
54361,	1,	Regular
54367,	1,	Regular
54371,	1,	Regular
54377,	1,	Regular
54401,	1,	Regular
54403,	1,	Regular
54409,	1,	Regular
54413,	1,	Regular
54419,	1,	Regular
54421,	1,	Regular
54437,	1,	Regular
54443,	1,	Regular
54449,	1,	Regular
54469,	1,	Regular
54493,	1,	Regular
54497,	1,	Regular
54499,	1,	Regular
54503,	1,	Regular
54517,	1,	Regular
54521,	1,	Regular
54539,	1,	Regular
54541,	1,	Regular
54547,	1,	Regular
54559,	1,	Regular
54563,	1,	Regular
54577,	1,	Regular
54581,	1,	Regular
54583,	1,	Regular
54601,	1,	Regular
54617,	1,	Regular
54623,	1,	Regular
54629,	1,	Regular
54631,	1,	Regular
54647,	1,	Regular
54667,	1,	Regular
54673,	1,	Regular
54679,	1,	Regular
54709,	1,	Regular
54713,	1,	Regular
54721,	1,	Regular
54727,	1,	Regular
54751,	1,	Regular
54767,	1,	Regular
54773,	1,	Regular
54779,	1,	Regular
54787,	1,	Regular
54799,	1,	Regular
54829,	1,	Regular
54833,	1,	Regular
54851,	1,	Regular
54869,	1,	Regular
54877,	1,	Regular
54881,	1,	Regular
54907,	1,	Regular
54917,	1,	Regular
54919,	1,	Regular
54941,	1,	Regular
54949,	1,	Regular
54959,	1,	Regular
54973,	1,	Regular
54979,	1,	Regular
54983,	1,	Regular
55001,	1,	Regular
55009,	1,	Regular
55021,	1,	Regular
55049,	1,	Regular
55051,	1,	Regular
55057,	1,	Regular
55061,	1,	Regular
55073,	1,	Regular
55079,	1,	Regular
55103,	1,	Regular
55109,	1,	Regular
55117,	1,	Regular
55127,	1,	Regular
55147,	1,	Regular
55163,	1,	Regular
55171,	1,	Regular
55201,	1,	Regular
55207,	1,	Regular
55213,	1,	Regular
55217,	1,	Regular
55219,	1,	Regular
55229,	1,	Regular
55243,	1,	Regular
55249,	1,	Regular
55259,	1,	Regular
55291,	1,	Regular
55313,	1,	Regular
55331,	1,	Regular
55333,	1,	Regular
55337,	1,	Regular
55339,	1,	Regular
55343,	1,	Regular
55351,	1,	Regular
55373,	1,	Regular
55381,	1,	Regular
55399,	1,	Regular
55411,	1,	Regular
55439,	1,	Regular
55441,	1,	Regular
55457,	1,	Regular
55469,	1,	Regular
55487,	1,	Regular
55501,	1,	Regular
55511,	1,	Regular
55529,	1,	Regular
55541,	1,	Regular
55547,	1,	Regular
55579,	1,	Regular
55589,	1,	Regular
55603,	1,	Regular
55609,	1,	Regular
55619,	1,	Regular
55621,	1,	Regular
55631,	1,	Regular
55633,	1,	Regular
55639,	1,	Regular
55661,	1,	Regular
55663,	1,	Regular
55667,	1,	Regular
55673,	1,	Regular
55681,	1,	Regular
55691,	1,	Regular
55697,	1,	Regular
55711,	1,	Regular
55717,	1,	Regular
55721,	1,	Regular
55733,	1,	Regular
55763,	1,	Regular
55787,	1,	Regular
55793,	1,	Regular
55799,	1,	Regular
55807,	1,	Regular
55813,	1,	Regular
55817,	1,	Regular
55819,	1,	Regular
55823,	1,	Regular
55829,	1,	Regular
55837,	1,	Regular
55843,	1,	Regular
55849,	1,	Regular
55871,	1,	Regular
55889,	1,	Regular
55897,	1,	Regular
55901,	1,	Regular
55903,	1,	Regular
55921,	1,	Regular
55927,	1,	Regular
55931,	1,	Regular
55933,	1,	Regular
55949,	1,	Regular
55967,	1,	Regular
55987,	1,	Regular
55997,	1,	Regular
56003,	1,	Regular
56009,	1,	Regular
56039,	1,	Regular
56041,	1,	Regular
56053,	1,	Regular
56081,	1,	Regular
56087,	1,	Regular
56093,	1,	Regular
56099,	1,	Regular
56101,	1,	Regular
56113,	1,	Regular
56123,	1,	Regular
56131,	1,	Regular
56149,	1,	Regular
56167,	1,	Regular
56171,	1,	Regular
56179,	1,	Regular
56197,	1,	Regular
56207,	1,	Regular
56209,	1,	Regular
56237,	1,	Regular
56239,	1,	Regular
56249,	1,	Regular
56263,	1,	Regular
56267,	1,	Regular
56269,	1,	Regular
56299,	1,	Regular
56311,	1,	Regular
56333,	1,	Regular
56359,	1,	Regular
56369,	1,	Regular
56377,	1,	Regular
56383,	1,	Regular
56393,	1,	Regular
56401,	1,	Regular
56417,	1,	Regular
56431,	1,	Regular
56437,	1,	Regular
56443,	1,	Regular
56453,	1,	Regular
56467,	1,	Regular
56473,	1,	Regular
56477,	1,	Regular
56479,	1,	Regular
56489,	1,	Regular
56501,	1,	Regular
56503,	1,	Regular
56509,	1,	Regular
56519,	1,	Regular
56527,	1,	Regular
56531,	1,	Regular
56533,	1,	Regular
56543,	1,	Regular
56569,	1,	Regular
56591,	1,	Regular
56597,	1,	Regular
56599,	1,	Regular
56611,	1,	Regular
56629,	1,	Regular
56633,	1,	Regular
56659,	1,	Regular
56663,	1,	Regular
56671,	1,	Regular
56681,	1,	Regular
56687,	1,	Regular
56701,	1,	Regular
56711,	1,	Regular
56713,	1,	Regular
56731,	1,	Regular
56737,	1,	Regular
56747,	1,	Regular
56767,	1,	Regular
56773,	1,	Regular
56779,	1,	Regular
56783,	1,	Regular
56807,	1,	Regular
56809,	1,	Regular
56813,	1,	Regular
56821,	1,	Regular
56827,	1,	Regular
56843,	1,	Regular
56857,	1,	Regular
56873,	1,	Regular
56891,	1,	Regular
56893,	1,	Regular
56897,	1,	Regular
56909,	1,	Regular
56911,	1,	Regular
56921,	1,	Regular
56923,	1,	Regular
56929,	1,	Regular
56941,	1,	Regular
56951,	1,	Regular
56957,	1,	Regular
56963,	1,	Regular
56983,	1,	Regular
56989,	1,	Regular
56993,	1,	Regular
56999,	1,	Regular
57037,	1,	Regular
57041,	1,	Regular
57047,	1,	Regular
57059,	1,	Regular
57073,	1,	Regular
57077,	1,	Regular
57089,	1,	Regular
57097,	1,	Regular
57107,	1,	Regular
57119,	1,	Regular
57131,	1,	Regular
57139,	1,	Regular
57143,	1,	Regular
57149,	1,	Regular
57163,	1,	Regular
57173,	1,	Regular
57179,	1,	Regular
57191,	1,	Regular
57193,	1,	Regular
57203,	1,	Regular
57221,	1,	Regular
57223,	1,	Regular
57241,	1,	Regular
57251,	1,	Regular
57259,	1,	Regular
57269,	1,	Regular
57271,	1,	Regular
57283,	1,	Regular
57287,	1,	Regular
57301,	1,	Regular
57329,	1,	Regular
57331,	1,	Regular
57347,	1,	Regular
57349,	1,	Regular
57367,	1,	Regular
57373,	1,	Regular
57383,	1,	Regular
57389,	1,	Regular
57397,	1,	Regular
57413,	1,	Regular
57427,	1,	Regular
57457,	1,	Regular
57467,	1,	Regular
57487,	1,	Regular
57493,	1,	Regular
57503,	1,	Regular
57527,	1,	Regular
57529,	1,	Regular
